8,8,8,0.47219284265235806,"0.16149484254086,0.30140727990845645,0.412463739314997,0.4780859657394033,0.5153553028687436,0.5314556034137543,0.5565617043071241,0.5697438152251336","0.05296260491013527,0.03162742406129837,0.0266086608171463,0.024337446317076683,0.021515903994441032,0.02100621908903122,0.01963777467608452,0.018883712589740753,0.018554873764514923,0.018108757212758064,0.017413975670933723,0.017853811383247375,0.017770692706108093,0.017574742436408997,0.017016904428601265,0.01725047267973423,0.017234964296221733,0.01705041714012623,0.016698837280273438,0.016850706189870834,0.016766317188739777,0.016616366803646088,0.01651580072939396,0.016269691288471222,0.016446277499198914,0.01611235924065113,0.016056213527917862,0.01603984646499157,0.01580059342086315,0.016218654811382294,0.016093237325549126,0.0156013835221529,0.01585855707526207,0.015622985549271107,0.015603211708366871,0.015567990019917488,0.01573381945490837,0.015639087185263634,0.015387967228889465,0.015816856175661087,0.015744665637612343,0.015713786706328392,0.015290210023522377,0.015678884461522102,0.015515868552029133,0.015219727531075478,0.015085343271493912,0.015397677198052406,0.014925548806786537,0.014980032108724117,0.01548795122653246,0.015130871906876564,0.014919180423021317,0.015136186964809895,0.014833788387477398,0.01508297584950924,0.015030348673462868,0.0150996008887887,0.014556828886270523,0.015064391307532787,0.014856836758553982,0.014957134611904621,0.014791362918913364,0.014803781174123287,0.015121911652386189,0.014315626583993435,0.014797920361161232,0.01492698211222887,0.014953200705349445,0.014504902064800262,0.014669482596218586,0.0145032973960042,0.01421217992901802,0.014756878837943077,0.01460595428943634,0.014497770927846432,0.014664772897958755,0.01432730257511139,0.014912713319063187,0.014306802302598953,0.014416592195630074,0.01444650162011385,0.014485604129731655,0.01453983411192894,0.014334240928292274,0.014607742428779602,0.014329194091260433,0.014266980811953545,0.014386406168341637,0.01432103756815195,0.014262137934565544,0.014120161533355713,0.014177092351019382,0.014122219756245613,0.014310458675026894,0.014165405184030533,0.014162705279886723,0.014156975783407688,0.01416027918457985,0.014118555001914501,0.014019320718944073,0.01425262913107872,0.014300008304417133,0.013716998510062695,0.013903270475566387,0.014013472013175488,0.013762019574642181,0.013985464349389076,0.013716322369873524,0.013654557056725025,0.014007890596985817,0.013706596568226814,0.013822797685861588,0.013676914386451244,0.014026593416929245,0.01384756714105606,0.013719392009079456,0.013622798025608063,0.013584470376372337,0.01361771859228611,0.013759277760982513,0.013288126327097416,0.013476849533617496,0.013584798201918602,0.013717344962060452,0.013328957371413708,0.013488628901541233,0.013189546763896942,0.01329594012349844,0.013723311014473438,0.013354543596506119,0.013167280703783035,0.013200736604630947,0.013233033940196037,0.013121204450726509,0.013365557417273521,0.013395297341048717,0.013509088195860386,0.013204936869442463,0.013236960396170616,0.013100945390760899,0.013180249370634556,0.013387719169259071,0.013223208487033844,0.012838820926845074,0.012514352798461914,0.012863582000136375,0.013304011896252632,0.01315929926931858,0.013237887993454933,0.01271921768784523,0.01299565564841032,0.012724277563393116,0.01296714786440134,0.012900272384285927,0.012563001364469528,0.012383035384118557,0.012475529685616493,0.012817393988370895,0.01296654250472784,0.012330347672104836,0.012665688060224056,0.012590545229613781,0.012400814332067966,0.012812037952244282,0.0126988235861063,0.012334530241787434,0.012410612776875496,0.012380615808069706,0.01257877703756094,0.012177171185612679,0.012289180420339108,0.012316318228840828,0.01233894843608141,0.01199857983738184,0.011996099725365639,0.011959630064666271,0.012196773663163185,0.012121638283133507,0.012172732502222061,0.012164627201855183,0.011805352754890919,0.012260174378752708,0.0122132059186697,0.0116836903616786,0.012172089889645576,0.011710112914443016,0.01175644714385271,0.01156676560640335,0.011656916700303555,0.011805553920567036,0.011617259122431278,0.011920874007046223,0.011511470191180706,0.011745312251150608,0.011729052290320396,0.011968248523771763,0.011585982516407967,0.011498779989778996,0.011487074196338654","0.25451144576072693,0.23413707315921783,0.317918062210083,0.3072318136692047,0.2927394509315491,0.32619884610176086,0.34228697419166565,0.34803900122642517,0.3643074929714203,0.3774246871471405,0.3765757977962494,0.38621410727500916,0.38554903864860535,0.3851674497127533,0.3809104859828949,0.38405337929725647,0.3788106441497803,0.37862953543663025,0.379282146692276,0.3734837472438812,0.37332645058631897,0.37002643942832947,0.37151825428009033,0.3683508634567261,0.3665296733379364,0.3646599352359772,0.3642522096633911,0.35940274596214294,0.3576599061489105,0.36055564880371094,0.35590505599975586,0.3581392765045166,0.3569656312465668,0.35307955741882324,0.35516348481178284,0.352260947227478,0.35266685485839844,0.351918488740921,0.3437809944152832,0.35535645484924316,0.34332600235939026,0.3495604693889618,0.344867080450058,0.3504810631275177,0.3468899726867676,0.34719857573509216,0.3463827669620514,0.3457725942134857,0.3447704315185547,0.3471730649471283,0.34408488869667053,0.3403591215610504,0.3411063253879547,0.3461732864379883,0.33970823884010315,0.34392380714416504,0.3406178951263428,0.34303709864616394,0.3392774164676666,0.3408566415309906,0.3388533592224121,0.33791759610176086,0.3392386734485626,0.337711900472641,0.33979305624961853,0.33935418725013733,0.3428499698638916,0.33863362669944763,0.3395296037197113,0.33916011452674866,0.33929404616355896,0.33607056736946106,0.33844348788261414,0.33867931365966797,0.3361685276031494,0.3372378349304199,0.33618125319480896,0.33752143383026123,0.338238388299942,0.33299410343170166,0.3349989950656891,0.3387318551540375,0.33461466431617737,0.33578816056251526,0.33517900109291077,0.3353375494480133,0.3383583724498749,0.3365221321582794,0.3400695025920868,0.33718863129615784,0.33383288979530334,0.33783388137817383,0.3366188108921051,0.33792075514793396,0.34027186036109924,0.33823251724243164,0.33893588185310364,0.33886873722076416,0.34143170714378357,0.3390800952911377,0.3402094542980194,0.33652129769325256,0.33756688237190247,0.3386021554470062,0.3345418870449066,0.3350256383419037,0.3337407410144806,0.3378894329071045,0.3373008966445923,0.3342249393463135,0.33831271529197693,0.33805540204048157,0.3425053060054779,0.339932918548584,0.3384164273738861,0.34513676166534424,0.3407422602176666,0.3425854742527008,0.3382247984409332,0.34407374262809753,0.3435019552707672,0.3427213728427887,0.33969178795814514,0.34147176146507263,0.34266647696495056,0.34339141845703125,0.34632155299186707,0.34428080916404724,0.35015928745269775,0.3413693606853485,0.3458033502101898,0.34374919533729553,0.3460700511932373,0.34285402297973633,0.34677886962890625,0.3503018915653229,0.35222935676574707,0.3482542037963867,0.35223686695098877,0.3487226963043213,0.35279059410095215,0.35189223289489746,0.35196277499198914,0.3564537465572357,0.35957881808280945,0.3593888282775879,0.35604700446128845,0.3525830805301666,0.35756930708885193,0.36378970742225647,0.3630581796169281,0.36723950505256653,0.3648705780506134,0.35502171516418457,0.36312007904052734,0.3622128963470459,0.3701067864894867,0.36505141854286194,0.3672355115413666,0.37033748626708984,0.3731450140476227,0.3760521411895752,0.37053313851356506,0.3744172751903534,0.3698943555355072,0.38092172145843506,0.3750275671482086,0.3871210515499115,0.3827916383743286,0.3883998394012451,0.3852987289428711,0.38476455211639404,0.3839540481567383,0.38402339816093445,0.3931792974472046,0.3875921070575714,0.3864324986934662,0.38649868965148926,0.3981337249279022,0.38897764682769775,0.4017542898654938,0.3944033682346344,0.393961638212204,0.39790892601013184,0.39747604727745056,0.41394567489624023,0.4048628807067871,0.4081943929195404,0.4050796926021576,0.4179247319698334,0.42079684138298035,0.41097116470336914,0.4106093645095825,0.41580286622047424,0.41768744587898254,0.4219306409358978,0.4167046546936035,0.41378235816955566,0.4338109493255615,0.42995724081993103"
in_size,out_size,keep_only_size,RMSE,RMSE_by_timestep,loss,val_loss
8,8,8,0.4891673764733147,"0.13999100706287335,0.2707233967986537,0.3621483798611914,0.4698495982072526,0.5291227470038746,0.5711890134302556,0.6058875810412485,0.6318568909330159","0.10350299626588821,0.06690560281276703,0.04245306923985481,0.03051707148551941,0.028656423091888428,0.03169858828186989,0.03220563754439354,0.029853830114006996,0.027194658294320107,0.025158843025565147,0.02543635666370392,0.025171097368001938,0.02482520043849945,0.02366146445274353,0.023090574890375137,0.021848103031516075,0.02220258302986622,0.021654600277543068,0.02105952985584736,0.020815206691622734,0.020214980468153954,0.020281463861465454,0.019626639783382416,0.019690195098519325,0.019399989396333694,0.018791314214468002,0.01914730854332447,0.018884990364313126,0.018630512058734894,0.01877310499548912,0.017907775938510895,0.01855459436774254,0.018465440720319748,0.018393462523818016,0.018414676189422607,0.018097413703799248,0.017963455989956856,0.017512721940875053,0.017670677974820137,0.01737029477953911,0.01760024018585682,0.017926517874002457,0.017345793545246124,0.01734217070043087,0.017266763374209404,0.017444992437958717,0.01744093932211399,0.017289506271481514,0.017395054921507835,0.017254013568162918,0.01731959730386734,0.01702743023633957,0.01684548519551754,0.01680390164256096,0.016620853915810585,0.01657308265566826,0.01660100184381008,0.01722651533782482,0.016725914552807808,0.016872670501470566,0.01683553121984005,0.016844086349010468,0.01624145731329918,0.01631592959165573,0.016410641372203827,0.01651839166879654,0.016611246392130852,0.016526516526937485,0.016374144703149796,0.01605853997170925,0.016306299716234207,0.016483405604958534,0.016210896894335747,0.01693682186305523,0.016370130702853203,0.015904581174254417,0.01666169799864292,0.01622663624584675,0.016360556706786156,0.015980686992406845,0.016242263838648796,0.015828633680939674,0.016197627410292625,0.015891963616013527,0.01577332243323326,0.01625658944249153,0.016165098175406456,0.016109637916088104,0.015942087396979332,0.016212936490774155,0.01594947837293148,0.015760987997055054,0.015892300754785538,0.015769226476550102,0.01574217900633812,0.015533857978880405,0.015433264896273613,0.015548643656075,0.016004925593733788,0.01587897539138794","0.6349169015884399,0.4690918028354645,0.3427722454071045,0.26435840129852295,0.2327762097120285,0.22718794643878937,0.23454034328460693,0.2541511356830597,0.2816459834575653,0.3075679540634155,0.32431042194366455,0.32985547184944153,0.326130211353302,0.31786665320396423,0.3100726008415222,0.30548039078712463,0.30646881461143494,0.31326648592948914,0.32295262813568115,0.33315110206604004,0.34187886118888855,0.3491250276565552,0.3553318679332733,0.3604399859905243,0.3644028902053833,0.36796697974205017,0.37193217873573303,0.3756309449672699,0.379819393157959,0.38438940048217773,0.3876073658466339,0.3917698860168457,0.3959204852581024,0.39815187454223633,0.39996740221977234,0.40134426951408386,0.4025859832763672,0.4036090075969696,0.4059878885746002,0.40843796730041504,0.41014161705970764,0.4088554084300995,0.4061647951602936,0.40525802969932556,0.40591540932655334,0.40697845816612244,0.4083844721317291,0.4096573293209076,0.40929675102233887,0.40771839022636414,0.40675219893455505,0.4055213928222656,0.40509963035583496,0.40497884154319763,0.4047504961490631,0.40388742089271545,0.40245214104652405,0.4016300141811371,0.40217864513397217,0.4020465612411499,0.40164533257484436,0.402597576379776,0.4028010666370392,0.4001075029373169,0.3988834619522095,0.39918193221092224,0.4007960855960846,0.4000789225101471,0.39792904257774353,0.39672985672950745,0.3950415551662445,0.39380598068237305,0.3938835561275482,0.39570382237434387,0.39546337723731995,0.39342859387397766,0.39191290736198425,0.39071837067604065,0.3909720480442047,0.3904009163379669,0.3905521333217621,0.3911550045013428,0.3895813226699829,0.3895812928676605,0.3901640474796295,0.38930073380470276,0.38905858993530273,0.38898715376853943,0.38841426372528076,0.38953539729118347,0.39243343472480774,0.3919890820980072,0.38750600814819336,0.38406336307525635,0.3835790157318115,0.383815199136734,0.3852498531341553,0.3860835134983063,0.38684120774269104,0.38500475883483887"
in_size,out_size,keep_only_size,RMSE,RMSE_by_timestep,loss,val_loss
8,8,8,0.49162305805834217,"0.17364342403594785,0.283256244264681,0.3888957720253182,0.4595143883439969,0.5309402246029283,0.572590324590959,0.6061064046306235,0.6206288920372397","0.09627578407526016,0.0639093741774559,0.042333558201789856,0.031630776822566986,0.03056867979466915,0.032472267746925354,0.032970886677503586,0.03001250885426998,0.02697039395570755,0.025935741141438484,0.025857118889689445,0.02532789669930935,0.0247673150151968,0.023729145526885986,0.023098565638065338,0.02265547588467598,0.022289125248789787,0.021745260804891586,0.021499961614608765,0.021402793005108833,0.02035968005657196,0.019951213151216507,0.019107449799776077,0.01963387243449688,0.019458577036857605,0.02021101862192154,0.019037120044231415,0.018982401117682457,0.01827368326485157,0.018446339294314384,0.018495263531804085,0.01844283938407898,0.018266452476382256,0.01782684028148651,0.018136775121092796,0.017628971487283707,0.01820433884859085,0.018007628619670868,0.01764814183115959,0.017894994467496872,0.017554285004734993,0.01761295646429062,0.017375340685248375,0.017620118334889412,0.017519008368253708,0.01715404912829399,0.017287539318203926,0.017328128218650818,0.01663077063858509,0.01722441241145134","0.5980492234230042,0.4452487528324127,0.32801514863967896,0.2563321888446808,0.22829048335552216,0.22599296271800995,0.2373517006635666,0.257890909910202,0.28218594193458557,0.3033575713634491,0.3170441687107086,0.3225013315677643,0.3221908509731293,0.318084716796875,0.3140012323856354,0.31187930703163147,0.3127247989177704,0.317626953125,0.3265174329280853,0.33761465549468994,0.34825801849365234,0.35628941655158997,0.361531138420105,0.3637208640575409,0.3651215136051178,0.36790695786476135,0.3735269010066986,0.38083669543266296,0.3875509798526764,0.39272046089172363,0.39471420645713806,0.39502057433128357,0.3968453109264374,0.3998725116252899,0.4046977758407593,0.408076673746109,0.4094974994659424,0.40855884552001953,0.40859630703926086,0.41018012166023254,0.4134347438812256,0.4171516001224518,0.4194570481777191,0.417379230260849,0.4141834080219269,0.412083238363266,0.4108199179172516,0.4115469455718994,0.4126083552837372,0.4119114875793457"
in_size,out_size,keep_only_size,RMSE,RMSE_by_timestep,loss,val_loss
8,8,8,0.478500150561396,"0.14764550390455586,0.2817409741162487,0.3922860302399499,0.46606734331802685,0.5071766308760978,0.5598845152879947,0.5843052440102637,0.591292281251389","0.09498458355665207,0.06536690890789032,0.04593021795153618,0.03377780690789223,0.02933773398399353,0.030191488564014435,0.031137194484472275,0.02898036316037178,0.02761789597570896,0.025854943320155144,0.025879578664898872,0.025321463122963905,0.024882087484002113,0.024549340829253197,0.02323753945529461,0.023013446480035782,0.023153454065322876,0.022476712241768837,0.0226832777261734,0.02128097601234913,0.021398209035396576,0.02137572690844536,0.02099517360329628,0.02061500959098339,0.019989077001810074,0.02049596980214119,0.02065114863216877,0.01920069381594658,0.019271502271294594,0.019398564472794533,0.019154366105794907,0.019079411402344704,0.018395239487290382,0.018979132175445557,0.01831231266260147,0.01862163655459881,0.017898360267281532,0.017917875200510025,0.018410736694931984,0.018358353525400162,0.018577078357338905,0.017955293878912926,0.017696555703878403,0.018014706671237946,0.017908316105604172,0.01769253984093666,0.017795175313949585,0.0181175097823143,0.0173964723944664,0.01740610972046852,0.01741853542625904,0.017349660396575928,0.017480533570051193,0.016836484894156456,0.01708330400288105,0.017853450030088425,0.0171697735786438,0.017257997766137123,0.01739322766661644,0.01705753244459629,0.016597483307123184,0.016688119620084763,0.017248250544071198,0.01669505424797535,0.016994833946228027,0.016584666445851326,0.016302522271871567,0.016540613025426865,0.017201270908117294,0.01629822887480259,0.016437705606222153,0.01695632003247738,0.016224337741732597,0.016478829085826874,0.01674019917845726,0.015940561890602112,0.016226751729846,0.016105370596051216,0.016193317249417305,0.016359297558665276,0.015959661453962326,0.016003763303160667,0.016194596886634827,0.015938499942421913,0.0159780103713274,0.016139596700668335,0.015807777643203735,0.015528342686593533,0.016533780843019485,0.01622420735657215,0.015884222462773323,0.016144802793860435,0.01580389030277729,0.01557297632098198,0.015647143125534058,0.016249366104602814,0.015616463497281075,0.015493696555495262,0.015616411343216896,0.015487558208405972","0.6354189515113831,0.49739348888397217,0.3871813714504242,0.3084372282028198,0.26385006308555603,0.2516518831253052,0.2589062452316284,0.27476099133491516,0.2917289435863495,0.3056837022304535,0.3147679567337036,0.3190467655658722,0.32109832763671875,0.32085421681404114,0.319023460149765,0.31837594509124756,0.3200282156467438,0.3238507807254791,0.3281879425048828,0.33038651943206787,0.33486446738243103,0.34237420558929443,0.348397821187973,0.3517420291900635,0.3546316623687744,0.3597823679447174,0.3649122714996338,0.36606279015541077,0.36879172921180725,0.3743840157985687,0.37713727355003357,0.37812718749046326,0.38021978735923767,0.3852945864200592,0.38839253783226013,0.39175891876220703,0.39434608817100525,0.3952433168888092,0.39539244771003723,0.3978104293346405,0.39835357666015625,0.3985094130039215,0.3962690830230713,0.39624539017677307,0.39870139956474304,0.3976406753063202,0.3952004015445709,0.39433184266090393,0.3971025049686432,0.3987464904785156,0.39859452843666077,0.39816081523895264,0.39673295617103577,0.39490270614624023,0.39680197834968567,0.3971823751926422,0.395797997713089,0.39466461539268494,0.3944898843765259,0.3906841576099396,0.3876636326313019,0.38854169845581055,0.3883199393749237,0.38861438632011414,0.38936784863471985,0.3897038996219635,0.39086470007896423,0.3894590437412262,0.38768646121025085,0.3849617540836334,0.38200244307518005,0.38044700026512146,0.3821960389614105,0.38416457176208496,0.385138601064682,0.37902703881263733,0.3809007704257965,0.3808967173099518,0.3805913031101227,0.3832806646823883,0.3832850456237793,0.3782963752746582,0.3757995665073395,0.3809385299682617,0.3829924762248993,0.3794146478176117,0.3781924247741699,0.38017043471336365,0.37741830945014954,0.37364640831947327,0.37585577368736267,0.37688973546028137,0.3745686113834381,0.3698764741420746,0.36957916617393494,0.3737446367740631,0.3742511570453644,0.3723837435245514,0.37185633182525635,0.373424768447876"
in_size,out_size,keep_only_size,RMSE,RMSE_by_timestep,loss,val_loss
8,8,8,0.45948956766479343,"0.16351183892641374,0.23420382737690132,0.35218421295333807,0.4144453956268276,0.4870684894456438,0.5353883544825114,0.5677422320623112,0.5888352580531001","0.10417141765356064,0.09010520577430725,0.07394824922084808,0.05526088923215866,0.03790029138326645,0.030730243772268295,0.03276955336332321,0.030519021674990654,0.02816680632531643,0.027829034253954887,0.027287937700748444,0.02627733163535595,0.025248685851693153,0.02554851397871971,0.024948444217443466,0.024649783968925476,0.023742947727441788,0.022875772789120674,0.02252121828496456,0.022043343633413315,0.021284887567162514,0.020964398980140686,0.020748978480696678,0.020386595278978348,0.019125482067465782,0.01896999031305313,0.019012976437807083,0.01910802163183689,0.01876848191022873,0.019062042236328125,0.017965015023946762,0.018506808206439018,0.01802375167608261,0.017854303121566772,0.01776125282049179,0.017893929034471512,0.017699502408504486,0.01745898276567459,0.017366673797369003,0.01710827648639679,0.01723480597138405,0.017925944179296494,0.017230253666639328,0.017108457162976265,0.017019163817167282,0.017158688977360725,0.017000794410705566,0.01692134328186512,0.017247546464204788,0.016999024897813797,0.017103271558880806,0.016819609329104424,0.016337571665644646,0.016699887812137604,0.016520248726010323,0.01605689711868763,0.016351453959941864,0.016096414998173714,0.01637081615626812,0.01617838442325592,0.016332067549228668,0.015887824818491936,0.01592911034822464,0.01569780521094799,0.016136329621076584,0.01547124981880188,0.015916425734758377,0.016234364360570908,0.016058417037129402,0.015727877616882324,0.015194046311080456,0.015657620504498482,0.015556467697024345,0.015442484058439732,0.014759901911020279,0.015210135839879513,0.01515220943838358,0.015624708496034145,0.015092083252966404,0.015523110516369343,0.015304465778172016,0.014994153752923012,0.01519770734012127,0.01550434622913599,0.014855359680950642,0.015394664369523525,0.015286381356418133,0.015200840309262276,0.014879382215440273,0.014992292039096355,0.015044624917209148,0.014451415278017521,0.014739355072379112,0.01442049816250801,0.014278463087975979,0.0149781983345747,0.014569882303476334,0.014620118774473667,0.01477150060236454,0.014670394361019135","0.7307353019714355,0.6593415141105652,0.5635204911231995,0.44023850560188293,0.3114802837371826,0.2344576120376587,0.2271783947944641,0.25866398215293884,0.29878222942352295,0.3229910731315613,0.32484278082847595,0.31342825293540955,0.29958370327949524,0.2940466105937958,0.3011144995689392,0.31683823466300964,0.33198902010917664,0.3399726152420044,0.3426041603088379,0.3451591730117798,0.3529147803783417,0.36725422739982605,0.3782186508178711,0.38525983691215515,0.3893677890300751,0.3946405351161957,0.4011589288711548,0.40699777007102966,0.4083993434906006,0.4024254381656647,0.40091201663017273,0.40714383125305176,0.409908652305603,0.4056861400604248,0.40035247802734375,0.4030543267726898,0.4052569568157196,0.39883995056152344,0.3920562267303467,0.39500924944877625,0.3980925381183624,0.39883044362068176,0.3950718343257904,0.39284273982048035,0.39196157455444336,0.38686004281044006,0.38424792885780334,0.3886992633342743,0.3896811902523041,0.3870023787021637,0.3843356668949127,0.38214969635009766,0.3805283308029175,0.3856973648071289,0.3853433132171631,0.37912511825561523,0.3749769628047943,0.3769010305404663,0.3790866434574127,0.37518367171287537,0.37152814865112305,0.3710016906261444,0.3670552968978882,0.3673299252986908,0.37010666728019714,0.37082281708717346,0.3699059784412384,0.3646862804889679,0.3594874441623688,0.36079779267311096,0.3601655960083008,0.36049720644950867,0.35637542605400085,0.3566107749938965,0.3589901030063629,0.35744166374206543,0.35361695289611816,0.35481002926826477,0.34963881969451904,0.34956279397010803,0.3546394407749176,0.3481779396533966,0.34407153725624084,0.3485656678676605,0.34600648283958435,0.3439958095550537,0.34507808089256287,0.3446016013622284,0.33778461813926697,0.34167709946632385,0.3419196307659149,0.3347426950931549,0.3347906768321991,0.34063732624053955,0.34007763862609863,0.3410217761993408,0.33548295497894287,0.3318970501422882,0.33654162287712097,0.3335774838924408"
in_size,out_size,keep_only_size,RMSE,RMSE_by_timestep,loss,val_loss
8,8,8,0.4671498919819132,"0.21106261779225954,0.2764571642026956,0.37072902758156456,0.43576372715204215,0.4867400415822907,0.5406954456894989,0.5605144290294087,0.5860137637049682","0.10264179855585098,0.08951158821582794,0.07532557100057602,0.06075403466820717,0.04678068310022354,0.03785078227519989,0.03374698758125305,0.03165268898010254,0.029905891045928,0.029355356469750404,0.028646275401115417,0.0264802947640419,0.027226107195019722,0.02626200020313263,0.025091717019677162,0.02455771341919899,0.02564762532711029,0.02412320487201214,0.023308349773287773,0.023038463667035103,0.022325316444039345,0.022684497758746147,0.02196335606276989,0.020998066291213036,0.0215703584253788,0.02023741975426674,0.02053823694586754,0.020112808793783188,0.020580120384693146,0.019872082397341728,0.020201243460178375,0.019761938601732254,0.02025742456316948,0.01893496885895729,0.01913580112159252,0.019035743549466133,0.018708275631070137,0.018954334780573845,0.01850041374564171,0.018786080181598663,0.0189311932772398,0.018737928941845894,0.01823686994612217,0.018744971603155136,0.018085956573486328,0.017973387613892555,0.017495209351181984,0.017624083906412125,0.01762133464217186,0.018027720972895622,0.01766030862927437,0.017653292044997215,0.01771600730717182,0.01712506264448166,0.017376495525240898,0.0177072174847126,0.016638200730085373,0.01708606444299221,0.01720757968723774,0.016706665977835655,0.016747651621699333,0.016539592295885086,0.016624363139271736,0.01692996732890606,0.01668081432580948,0.016542969271540642,0.016829362139105797,0.016685159876942635,0.016534127295017242,0.01666407100856304,0.016095686703920364,0.016039438545703888,0.01666497066617012,0.01603059284389019,0.015760330483317375,0.015909338369965553,0.015949402004480362,0.016254054382443428,0.015503647737205029,0.016539866104722023,0.01619790680706501,0.01605709083378315,0.015671992674469948,0.015597633086144924,0.01576794497668743,0.015447813086211681,0.015919750556349754,0.015410450287163258,0.016017192974686623,0.015071633271872997,0.016171660274267197,0.015421840362250805,0.015413212589919567,0.015160982497036457,0.01592933014035225,0.015286220237612724,0.015769997611641884,0.015557203441858292,0.01586318388581276,0.014926955103874207","0.726630687713623,0.6630582213401794,0.5843724012374878,0.4903765022754669,0.3932584524154663,0.31440722942352295,0.2694600522518158,0.26264041662216187,0.28121596574783325,0.2998994290828705,0.30594733357429504,0.3016124665737152,0.2971484661102295,0.29916563630104065,0.30505871772766113,0.311373233795166,0.3191862106323242,0.3250925838947296,0.3275498151779175,0.32857009768486023,0.32869067788124084,0.334377259016037,0.34428009390830994,0.35176992416381836,0.35739731788635254,0.3624558448791504,0.3682541847229004,0.37483811378479004,0.3761616051197052,0.3729059398174286,0.37765824794769287,0.3832150995731354,0.380435973405838,0.3767906129360199,0.3808964192867279,0.38237109780311584,0.3763643801212311,0.37403830885887146,0.3746291697025299,0.37734270095825195,0.3746950626373291,0.3710038363933563,0.37415972352027893,0.3740524351596832,0.3709162175655365,0.37285175919532776,0.37330135703086853,0.36811885237693787,0.37188246846199036,0.3733023703098297,0.36692747473716736,0.36513829231262207,0.36889156699180603,0.3688250482082367,0.36427822709083557,0.36417457461357117,0.3651965856552124,0.3610909879207611,0.3603006899356842,0.3620535433292389,0.3618384301662445,0.3564842641353607,0.3537869453430176,0.3544267416000366,0.35550251603126526,0.3519444465637207,0.353277325630188,0.3523956835269928,0.35284003615379333,0.35315343737602234,0.34580788016319275,0.3429138958454132,0.3463273048400879,0.34984612464904785,0.3421938121318817,0.33844098448753357,0.3424748480319977,0.34788092970848083,0.34099507331848145,0.33575960993766785,0.34298357367515564,0.3383825719356537,0.3303203284740448,0.3386704921722412,0.3412637412548065,0.3295585513114929,0.3297818899154663,0.3367806375026703,0.3295895755290985,0.3249565362930298,0.32913753390312195,0.33028730750083923,0.3266523480415344,0.32409703731536865,0.32465991377830505,0.3265680968761444,0.3228640854358673,0.3231761157512665,0.32894831895828247,0.3249414563179016"
in_size,out_size,keep_only_size,RMSE,RMSE_by_timestep,loss,val_loss
